X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
824;579;0.3220795;0.4025834;0.3501858;0.4353649;771.1;0.2430947;False;24.05.2024 14:06:24:552;1716552384552;;
839;579;0.3280674;0.4024823;0.3929598;0.3966342;775.8;0.239269;False;24.05.2024 14:06:24:569;1716552384569;;
850;579;0.3323535;0.4024054;0.3928359;0.3966354;780.1;0.2391989;False;24.05.2024 14:06:24:583;1716552384583;;
861;579;0.3363987;0.4023287;0.3928337;0.3966357;783.9;0.2391983;False;24.05.2024 14:06:24:600;1716552384600;;
863;579;0.3373301;0.4022579;0.3663734;0.3980671;786.5;0.2389508;False;24.05.2024 14:06:24:621;1716552384621;;
867;565;0.3387204;0.3925186;0.3769262;0.2778027;788.9;0.2388603;False;24.05.2024 14:06:24:637;1716552384637;;
877;510;0.3428415;0.3543081;0.3994309;0.1573974;790.7;0.2396079;False;24.05.2024 14:06:24:654;1716552384654;;
880;498;0.3440496;0.3464428;0.3821852;0.2466512;792.3;0.2395775;False;24.05.2024 14:06:24:668;1716552384668;;
883;494;0.3452117;0.343359;0.3803787;0.2858914;792.9;0.2463235;False;24.05.2024 14:06:24:686;1716552384686;;
885;491;0.3460502;0.3411534;0.3803143;0.2858676;793.5;0.2463305;False;24.05.2024 14:06:24:700;1716552384700;;
863;491;0.3372706;0.341154;0.2782204;0.3412456;793.3;0.2410236;False;24.05.2024 14:06:24:720;1716552384720;;
859;489;0.3356239;0.3398128;0.3120816;0.299364;791.3;0.235746;False;24.05.2024 14:06:24:738;1716552384738;;
840;495;0.3284842;0.3441112;0.2679616;0.410906;789.5;0.235662;False;24.05.2024 14:06:24:753;1716552384753;;
838;457;0.3274293;0.3174541;0.3095891;0.1644735;787.2;0.2432341;False;24.05.2024 14:06:24:773;1716552384773;;
836;431;0.3266671;0.2997018;0.3095694;0.1644622;785.1;0.2432556;False;24.05.2024 14:06:24:790;1716552384790;;
842;410;0.3292095;0.2850656;0.3707078;0.1735562;779.7;0.2414722;False;24.05.2024 14:06:24:810;1716552384810;;
847;396;0.3309553;0.2754703;0.370701;0.1735327;774.8;0.241563;False;24.05.2024 14:06:24:825;1716552384825;;
869;385;0.3396544;0.2678504;0.4117109;0.1857285;773.7;0.2396455;False;24.05.2024 14:06:24:844;1716552384844;;
871;377;0.3403517;0.2620235;0.3685533;0.1782495;772.7;0.239691;False;24.05.2024 14:06:24:859;1716552384859;;
892;363;0.3484536;0.2524399;0.4192618;0.156883;769.7;0.2427639;False;24.05.2024 14:06:24:878;1716552384878;;
905;354;0.3537715;0.2460862;0.4192519;0.1568654;767.0;0.2428249;False;24.05.2024 14:06:24:892;1716552384892;;
905;342;0.353795;0.2381244;0.3625271;0.1497268;764.2;0.2403194;False;24.05.2024 14:06:24:911;1716552384911;;
906;342;0.3539132;0.2377451;0.3682523;0.2162007;767.4;0.2408405;False;24.05.2024 14:06:24:932;1716552384932;;
906;341;0.3540131;0.2374162;0.3681463;0.2161897;770.3;0.2408193;False;24.05.2024 14:06:24:952;1716552384952;;
906;342;0.354224;0.238014;0.3725299;0.2608151;773.0;0.2408422;False;24.05.2024 14:06:24:968;1716552384968;;
897;350;0.3507523;0.2435001;0.3118092;0.3147261;775.8;0.2419725;False;24.05.2024 14:06:24:987;1716552384987;;
883;351;0.3452779;0.2443638;0.2887868;0.2761565;778.3;0.2419175;False;24.05.2024 14:06:25:1;1716552385001;;
907;348;0.354522;0.2419651;0.4126295;0.2032311;772.0;0.2387528;False;24.05.2024 14:06:25:34;1716552385034;;
922;348;0.3604741;0.2420787;0.4133765;0.2492442;767.0;0.2404995;False;24.05.2024 14:06:25:60;1716552385060;;
933;325;0.3645064;0.2261125;0.4100955;0.1198985;764.9;0.2383605;False;24.05.2024 14:06:25:85;1716552385085;;
944;302;0.3688609;0.2099909;0.4101434;0.1199093;763.0;0.2385767;False;24.05.2024 14:06:25:123;1716552385123;;
948;293;0.3705317;0.2040215;0.4091637;0.1227645;766.1;0.2459581;False;24.05.2024 14:06:25:142;1716552385142;;
951;287;0.3715087;0.1995504;0.4065849;0.1192538;769.0;0.249914;False;24.05.2024 14:06:25:156;1716552385156;;
928;276;0.362698;0.1921983;0.3003869;0.1005283;769.0;0.2462046;False;24.05.2024 14:06:25:174;1716552385174;;
919;269;0.3592143;0.1870648;0.3167128;0.1001435;769.0;0.2468522;False;24.05.2024 14:06:25:188;1716552385188;;
877;269;0.3427772;0.1870267;0.2566128;0.1830632;771.7;0.2400356;False;24.05.2024 14:06:25:207;1716552385207;;
840;276;0.3284622;0.1921155;0.2412322;0.2648534;774.1;0.2408692;False;24.05.2024 14:06:25:221;1716552385221;;
829;294;0.3241335;0.2046152;0.2896021;0.2982937;777.1;0.2380202;False;24.05.2024 14:06:25:244;1716552385244;;
821;308;0.3207242;0.2143819;0.2895432;0.2983479;779.8;0.2377621;False;24.05.2024 14:06:25:267;1716552385267;;
821;313;0.3209758;0.2175361;0.3413499;0.2594537;783.3;0.2303491;False;24.05.2024 14:06:25:298;1716552385298;;
827;314;0.3231999;0.2183649;0.3667439;0.2468685;783.7;0.2402315;False;24.05.2024 14:06:25:317;1716552385317;;
825;335;0.3224314;0.2332463;0.30795;0.3548627;787.2;0.2515411;False;24.05.2024 14:06:25:336;1716552385336;;
820;349;0.3206158;0.242374;0.2920927;0.3457756;790.4;0.2531423;False;24.05.2024 14:06:25:351;1716552385351;;
815;362;0.3186797;0.2518106;0.2919722;0.3458683;793.3;0.2528367;False;24.05.2024 14:06:25:370;1716552385370;;
840;362;0.3281483;0.2518241;0.4049636;0.2574039;796.4;0.2571656;False;24.05.2024 14:06:25:388;1716552385388;;
845;404;0.3301669;0.2808019;0.3724014;0.4649688;799.2;0.2594273;False;24.05.2024 14:06:25:402;1716552385402;;
843;393;0.3294984;0.2734358;0.3134985;0.1825352;799.9;0.2496132;False;24.05.2024 14:06:25:420;1716552385420;;
843;392;0.3295106;0.2722963;0.3310767;0.2283502;800.5;0.2503168;False;24.05.2024 14:06:25:434;1716552385434;;
818;392;0.3199071;0.272287;0.2511378;0.2600059;805.4;0.2526784;False;24.05.2024 14:06:25:452;1716552385452;;
814;407;0.317973;0.2826895;0.2871112;0.3818507;809.8;0.253226;False;24.05.2024 14:06:25:469;1716552385469;;
780;364;0.3050287;0.2530723;0.2340623;0.101295;812.8;0.2533257;False;24.05.2024 14:06:25:491;1716552385491;;
781;364;0.3052348;0.2529728;0.3196538;0.2424321;813.0;0.2545465;False;24.05.2024 14:06:25:514;1716552385514;;
765;364;0.2990767;0.2529576;0.2427146;0.2468848;813.3;0.2558711;False;24.05.2024 14:06:25:532;1716552385532;;
751;367;0.2935225;0.2553594;0.2436436;0.3015959;808.7;0.2530023;False;24.05.2024 14:06:25:551;1716552385551;;
751;390;0.2935365;0.271451;0.3010702;0.4084403;804.5;0.2541004;False;24.05.2024 14:06:25:566;1716552385566;;
753;408;0.2944361;0.2834443;0.3204174;0.3885958;802.6;0.2516918;False;24.05.2024 14:06:25:584;1716552385584;;
781;476;0.3051401;0.3305942;0.3738782;0.5039106;802.1;0.253251;False;24.05.2024 14:06:25:609;1716552385609;;
795;508;0.3106239;0.3534623;0.3737891;0.5039769;801.7;0.2528913;False;24.05.2024 14:06:25:624;1716552385624;;
795;552;0.3106308;0.3838592;0.3176309;0.5401759;799.7;0.2524413;False;24.05.2024 14:06:25:642;1716552385642;;
836;586;0.3268121;0.4071316;0.4266308;0.5477281;797.9;0.2533371;False;24.05.2024 14:06:25:658;1716552385658;;
887;621;0.3467782;0.431553;0.4433591;0.5588554;797.2;0.2636444;False;24.05.2024 14:06:25:678;1716552385678;;
908;645;0.3547795;0.4481145;0.4198163;0.5596314;796.6;0.2644727;False;24.05.2024 14:06:25:695;1716552385695;;
912;645;0.356364;0.4480926;0.38275;0.4044614;795.6;0.2636637;False;24.05.2024 14:06:25:713;1716552385713;;
920;646;0.3594155;0.4488694;0.4013343;0.4646738;794.8;0.2643182;False;24.05.2024 14:06:25:730;1716552385730;;
916;547;0.3580027;0.3800395;0.3277226;0.1223579;793.6;0.2381829;False;24.05.2024 14:06:25:747;1716552385747;;
915;476;0.3576375;0.330659;0.339091;0.1043587;792.4;0.2390116;False;24.05.2024 14:06:25:763;1716552385763;;
915;409;0.3576357;0.2845892;0.3519478;0.1039145;790.6;0.2328186;False;24.05.2024 14:06:25:783;1716552385783;;
915;369;0.3576331;0.2564749;0.3521095;0.1039069;789.0;0.2331042;False;24.05.2024 14:06:25:799;1716552385799;;
915;333;0.3577125;0.2315298;0.3621866;0.1043285;785.0;0.2345734;False;24.05.2024 14:06:25:817;1716552385817;;
931;304;0.3637597;0.2114687;0.4157476;0.1052128;781.4;0.2348282;False;24.05.2024 14:06:25:838;1716552385838;;
948;281;0.370434;0.1956171;0.4233734;0.1067026;779.9;0.2297959;False;24.05.2024 14:06:25:860;1716552385860;;
952;264;0.3720244;0.183474;0.3985767;0.1051323;772.3;0.2328033;False;24.05.2024 14:06:25:883;1716552385883;;
956;254;0.3735976;0.1769863;0.4055448;0.1101672;765.5;0.2342664;False;24.05.2024 14:06:25:899;1716552385899;;
956;242;0.3735978;0.1686477;0.3748161;0.0998487;761.1;0.2432972;False;24.05.2024 14:06:25:919;1716552385919;;
987;235;0.3856346;0.163429;0.4691003;0.1034965;757.2;0.2437336;False;24.05.2024 14:06:25:935;1716552385935;;
1032;229;0.4033393;0.1592735;0.4956394;0.1091551;750.6;0.2366833;False;24.05.2024 14:06:25:955;1716552385955;;
1040;223;0.4064083;0.1553126;0.4436668;0.1047601;746.5;0.2427331;False;24.05.2024 14:06:25:973;1716552385973;;
1046;218;0.4089448;0.152062;0.4438873;0.1047501;742.7;0.243194;False;24.05.2024 14:06:25:992;1716552385992;;
1046;214;0.4089347;0.1488442;0.4042135;0.102979;739.9;0.2520235;False;24.05.2024 14:06:26:13;1716552386013;;
1046;212;0.4086754;0.1472925;0.3936719;0.1110877;737.4;0.2530661;False;24.05.2024 14:06:26:29;1716552386029;;
1052;208;0.4110681;0.1450759;0.445118;0.1028185;736.1;0.243149;False;24.05.2024 14:06:26:48;1716552386048;;
958;202;0.3742287;0.1408684;0.2882687;0.1000942;738.9;0.2447232;False;24.05.2024 14:06:26:93;1716552386093;;
1024;202;0.4002037;0.1408625;0.5010528;0.1382933;744.2;0.2315779;False;24.05.2024 14:06:26:118;1716552386118;;
1017;201;0.3975606;0.1398776;0.3563518;0.106232;748.9;0.2367549;False;24.05.2024 14:06:26:135;1716552386135;;
978;199;0.3821467;0.138467;0.294466;0.09991922;749.2;0.2320094;False;24.05.2024 14:06:26:154;1716552386154;;
952;200;0.371987;0.1393496;0.2956025;0.1681921;749.5;0.2327223;False;24.05.2024 14:06:26:171;1716552386171;;
943;247;0.3685362;0.1720064;0.3274016;0.3358166;750.7;0.2328323;False;24.05.2024 14:06:26:191;1716552386191;;
937;247;0.3660824;0.1720003;0.3272446;0.1575768;751.8;0.2335081;False;24.05.2024 14:06:26:207;1716552386207;;
934;275;0.3649744;0.1913256;0.3409692;0.3110372;752.1;0.2340832;False;24.05.2024 14:06:26:229;1716552386229;;
932;272;0.3641303;0.1889388;0.3426678;0.1354011;755.1;0.2276956;False;24.05.2024 14:06:26:251;1716552386251;;
882;271;0.3445926;0.1885808;0.2401795;0.1577219;757.8;0.2287732;False;24.05.2024 14:06:26:267;1716552386267;;
868;270;0.3392324;0.1879222;0.291394;0.1526974;759.9;0.2323363;False;24.05.2024 14:06:26:289;1716552386289;;
868;270;0.3392814;0.1878447;0.3457099;0.1644632;760.7;0.2399873;False;24.05.2024 14:06:26:310;1716552386310;;
863;264;0.3372054;0.1838982;0.3018796;0.1057214;761.3;0.2410097;False;24.05.2024 14:06:26:326;1716552386326;;
863;264;0.3372422;0.1837743;0.3423882;0.1739961;759.5;0.2428884;False;24.05.2024 14:06:26:347;1716552386347;;
863;264;0.3372723;0.1836788;0.3425029;0.1739685;757.8;0.2432699;False;24.05.2024 14:06:26:364;1716552386364;;
858;264;0.3352501;0.1835858;0.3037176;0.1715988;759.1;0.2393904;False;24.05.2024 14:06:26:383;1716552386383;;
860;264;0.3359452;0.1835337;0.3555031;0.1682389;760.6;0.2427239;False;24.05.2024 14:06:26:403;1716552386403;;
861;268;0.3364463;0.1863863;0.3555477;0.2359029;761.9;0.2432458;False;24.05.2024 14:06:26:419;1716552386419;;
858;266;0.3354861;0.1851688;0.3140462;0.1429625;763.6;0.2446258;False;24.05.2024 14:06:26:438;1716552386438;;
857;265;0.3347992;0.1842745;0.314155;0.1428826;765.2;0.2450274;False;24.05.2024 14:06:26:455;1716552386455;;
855;264;0.3341639;0.1834381;0.3141561;0.1428818;766.6;0.2450316;False;24.05.2024 14:06:26:472;1716552386472;;
855;276;0.3341684;0.1918065;0.3350452;0.2686394;767.7;0.2365472;False;24.05.2024 14:06:26:492;1716552386492;;
854;268;0.3339463;0.1863975;0.3209324;0.0996031;768.8;0.2368204;False;24.05.2024 14:06:26:509;1716552386509;;
845;308;0.3302364;0.2143482;0.2846118;0.3626292;770.0;0.2478247;False;24.05.2024 14:06:26:527;1716552386527;;
844;308;0.3297519;0.2142053;0.3114872;0.2044039;770.6;0.243567;False;24.05.2024 14:06:26:547;1716552386547;;
844;302;0.3296955;0.2097502;0.3205186;0.1245342;771.1;0.2437803;False;24.05.2024 14:06:26:562;1716552386562;;
844;301;0.3299479;0.209722;0.3395903;0.1867449;770.5;0.2463679;False;24.05.2024 14:06:26:581;1716552386581;;
845;301;0.3301343;0.2097024;0.3396833;0.1866528;769.9;0.2465378;False;24.05.2024 14:06:26:597;1716552386597;;
841;305;0.3285698;0.2122123;0.2974156;0.2522398;768.8;0.2502359;False;24.05.2024 14:06:26:615;1716552386615;;
838;308;0.3274826;0.2139473;0.2975828;0.2520508;767.8;0.2505539;False;24.05.2024 14:06:26:631;1716552386631;;
837;308;0.3270356;0.2143629;0.3078779;0.2287566;763.4;0.2448535;False;24.05.2024 14:06:26:648;1716552386648;;
837;302;0.3271274;0.2100918;0.3325035;0.1322051;759.5;0.2451491;False;24.05.2024 14:06:26:664;1716552386664;;
837;304;0.3272178;0.2115179;0.3321809;0.242591;755.4;0.2455389;False;24.05.2024 14:06:26:682;1716552386682;;
837;306;0.3272869;0.2125541;0.3322619;0.2424884;751.7;0.2458559;False;24.05.2024 14:06:26:698;1716552386698;;
837;303;0.3272819;0.2107975;0.3229364;0.1639182;747.0;0.2346571;False;24.05.2024 14:06:26:717;1716552386717;;
837;292;0.3273351;0.2030679;0.3318639;0.1020696;742.7;0.235247;False;24.05.2024 14:06:26:732;1716552386732;;
853;296;0.3332039;0.205992;0.3875089;0.2542309;738.9;0.2310039;False;24.05.2024 14:06:26:751;1716552386751;;
863;299;0.3372425;0.2080472;0.3876875;0.2540789;735.4;0.2316508;False;24.05.2024 14:06:26:766;1716552386766;;
868;296;0.3392088;0.206045;0.3716019;0.1586486;732.6;0.2360519;False;24.05.2024 14:06:26:785;1716552386785;;
868;290;0.3392707;0.2020677;0.3461518;0.1283474;730.1;0.2365885;False;24.05.2024 14:06:26:800;1716552386800;;
897;287;0.3504485;0.1999219;0.4275265;0.1480161;728.4;0.2422899;False;24.05.2024 14:06:26:818;1716552386818;;
916;285;0.3579346;0.1983789;0.427647;0.1479669;726.9;0.2427474;False;24.05.2024 14:06:26:833;1716552386833;;
911;285;0.356147;0.1984151;0.3235113;0.200715;726.3;0.2348222;False;24.05.2024 14:06:26:851;1716552386851;;
908;285;0.3548753;0.19844;0.3236547;0.2005722;725.8;0.2353806;False;24.05.2024 14:06:26:867;1716552386867;;
913;285;0.3566689;0.1984189;0.3848749;0.1961389;724.4;0.2413678;False;24.05.2024 14:06:26:887;1716552386887;;
912;285;0.3563102;0.1983844;0.3391799;0.1851118;723.1;0.2420093;False;24.05.2024 14:06:26:901;1716552386901;;
910;286;0.355694;0.1986713;0.334915;0.2115657;723.1;0.2395663;False;24.05.2024 14:06:26:920;1716552386920;;
909;283;0.3552193;0.1970737;0.3349906;0.1498696;723.2;0.2399898;False;24.05.2024 14:06:26:937;1716552386937;;
902;287;0.3525563;0.1995697;0.3126765;0.2428993;723.3;0.2370594;False;24.05.2024 14:06:26:957;1716552386957;;
889;302;0.3476262;0.2097798;0.2956707;0.2991112;723.4;0.2371278;False;24.05.2024 14:06:26:979;1716552386979;;
885;391;0.3460737;0.2717282;0.3152762;0.4704471;724.7;0.2344968;False;24.05.2024 14:06:27:3;1716552387003;;
876;473;0.3422879;0.3287493;0.2934683;0.5249637;725.2;0.2330639;False;24.05.2024 14:06:27:22;1716552387022;;
873;468;0.3412349;0.325059;0.3090095;0.2266087;725.7;0.2333836;False;24.05.2024 14:06:27:38;1716552387038;;
865;501;0.3380103;0.3481683;0.2899182;0.4686947;727.5;0.2350027;False;24.05.2024 14:06:27:58;1716552387058;;
864;518;0.3376251;0.3600793;0.3150467;0.4425813;728.9;0.2355173;False;24.05.2024 14:06:27:75;1716552387075;;
857;535;0.3351386;0.3716613;0.2875279;0.4631196;730.2;0.2358153;False;24.05.2024 14:06:27:91;1716552387091;;
852;542;0.332845;0.3765275;0.2954206;0.4143509;734.0;0.2338925;False;24.05.2024 14:06:27:119;1716552387119;;
861;536;0.3364409;0.3723667;0.3759337;0.2810751;737.3;0.2332848;False;24.05.2024 14:06:27:135;1716552387135;;
850;538;0.3323482;0.3738999;0.2803859;0.3956691;738.0;0.2309451;False;24.05.2024 14:06:27:157;1716552387157;;
848;559;0.3315197;0.3882438;0.3020149;0.4851046;740.9;0.2364722;False;24.05.2024 14:06:27:177;1716552387177;;
841;551;0.3287702;0.3831971;0.2774825;0.2859875;743.4;0.2369489;False;24.05.2024 14:06:27:191;1716552387191;;
835;545;0.326324;0.3786907;0.2775062;0.2859475;745.7;0.2370384;False;24.05.2024 14:06:27:207;1716552387207;;
834;539;0.3258262;0.3747453;0.2988815;0.2918098;746.3;0.2358417;False;24.05.2024 14:06:27:226;1716552387226;;
828;538;0.3234553;0.3736744;0.2763596;0.3153644;746.7;0.2360696;False;24.05.2024 14:06:27:243;1716552387243;;
834;500;0.3259802;0.3476289;0.3559532;0.1740138;747.6;0.2322602;False;24.05.2024 14:06:27:261;1716552387261;;
834;479;0.3261107;0.3330896;0.3305109;0.1933163;748.5;0.2327835;False;24.05.2024 14:06:27:278;1716552387278;;
833;408;0.3255271;0.2835649;0.2995185;0.0685035;746.3;0.234844;False;24.05.2024 14:06:27:297;1716552387297;;
822;341;0.3211396;0.2368319;0.266521;0.04281789;743.5;0.2384139;False;24.05.2024 14:06:27:316;1716552387316;;
813;313;0.3179077;0.2179724;0.2637016;0.08047143;741.1;0.2390202;False;24.05.2024 14:06:27:331;1716552387331;;
791;283;0.3090412;0.1969555;0.2338522;0.06904023;737.9;0.2303075;False;24.05.2024 14:06:27:351;1716552387351;;
778;252;0.3042338;0.1751868;0.24379;0.03830405;735.0;0.2306891;False;24.05.2024 14:06:27:368;1716552387368;;
736;228;0.2875712;0.1588613;0.190466;0.04930704;732.2;0.2373877;False;24.05.2024 14:06:27:386;1716552387386;;
719;218;0.2810062;0.1519036;0.2114653;0.07332162;729.7;0.2378031;False;24.05.2024 14:06:27:402;1716552387402;;
654;222;0.2558057;0.1547031;0.1402446;0.2220431;727.9;0.2408573;False;24.05.2024 14:06:27:420;1716552387420;;
611;225;0.2388064;0.1568451;0.1402771;0.2220019;726.3;0.2409761;False;24.05.2024 14:06:27:435;1716552387435;;
597;222;0.233461;0.1546068;0.1843164;0.1187857;725.3;0.2379433;False;24.05.2024 14:06:27:453;1716552387453;;
588;220;0.2297241;0.1529755;0.1844017;0.1186611;724.3;0.2382168;False;24.05.2024 14:06:27:469;1716552387469;;
593;207;0.2319971;0.1441626;0.2713018;0.06172225;722.6;0.2367704;False;24.05.2024 14:06:27:488;1716552387488;;
756;190;0.2955363;0.1324608;0.4643471;0.03485425;728.2;0.2378134;False;24.05.2024 14:06:27:507;1716552387507;;
812;178;0.3175778;0.1236636;0.420883;0.02807816;733.2;0.2381586;False;24.05.2024 14:06:27:520;1716552387520;;
965;180;0.3772588;0.1250214;0.5255371;0.1704277;737.3;0.2436679;False;24.05.2024 14:06:27:539;1716552387539;;
1096;181;0.4283457;0.1263183;0.5690185;0.1754188;741.1;0.244099;False;24.05.2024 14:06:27:554;1716552387554;;
1185;183;0.4630919;0.1274626;0.5690207;0.1754175;744.5;0.2441022;False;24.05.2024 14:06:27:569;1716552387569;;
1226;183;0.4791719;0.1274891;0.5312303;0.1479013;746.1;0.2449363;False;24.05.2024 14:06:27:587;1716552387587;;
1231;180;0.4811016;0.1251497;0.492621;0.0786491;747.6;0.24516;False;24.05.2024 14:06:27:601;1716552387601;;
1233;180;0.4817388;0.1253835;0.4843566;0.1489856;749.8;0.2430522;False;24.05.2024 14:06:27:626;1716552387626;;
1256;187;0.4907016;0.1301256;0.5330699;0.211807;751.8;0.2422793;False;24.05.2024 14:06:27:643;1716552387643;;
1294;196;0.5056769;0.1362443;0.560805;0.2220185;754.3;0.2398104;False;24.05.2024 14:06:27:662;1716552387662;;
1318;202;0.5149276;0.1405303;0.560984;0.2219573;756.5;0.2401075;False;24.05.2024 14:06:27:677;1716552387677;;
1367;201;0.5343147;0.1401049;0.6033515;0.1271256;759.4;0.2389473;False;24.05.2024 14:06:27:696;1716552387696;;
1391;201;0.5434488;0.1401806;0.5846905;0.1519589;761.6;0.2413358;False;24.05.2024 14:06:27:713;1716552387713;;
1408;201;0.550349;0.1402488;0.584922;0.1518707;763.6;0.2417658;False;24.05.2024 14:06:27:731;1716552387731;;
1421;208;0.5554621;0.1449773;0.5788081;0.2141189;764.7;0.2426062;False;24.05.2024 14:06:27:756;1716552387756;;
1422;207;0.5555059;0.1441292;0.5559148;0.122429;765.8;0.2431968;False;24.05.2024 14:06:27:774;1716552387774;;
1428;208;0.5578481;0.1445064;0.5731506;0.1725015;769.5;0.2486133;False;24.05.2024 14:06:27:797;1716552387797;;
1426;208;0.5570805;0.1445866;0.5471137;0.155011;772.0;0.2461774;False;24.05.2024 14:06:27:818;1716552387818;;
1426;205;0.5574206;0.142545;0.5621923;0.1000691;774.2;0.247755;False;24.05.2024 14:06:27:833;1716552387833;;
1425;207;0.5567198;0.1437774;0.5358809;0.186821;776.0;0.2455086;False;24.05.2024 14:06:27:851;1716552387851;;
1425;204;0.5569695;0.1420628;0.5612463;0.102126;777.7;0.2459508;False;24.05.2024 14:06:27:865;1716552387865;;
1419;204;0.5546293;0.1423006;0.4966151;0.1654613;777.2;0.2513545;False;24.05.2024 14:06:27:884;1716552387884;;
1418;200;0.5540565;0.1393022;0.5304791;0.09588215;776.8;0.2517263;False;24.05.2024 14:06:27:907;1716552387907;;
1380;201;0.539137;0.1398502;0.4429848;0.1662131;775.6;0.2440126;False;24.05.2024 14:06:27:929;1716552387929;;
1354;203;0.5291507;0.1413807;0.4584082;0.1777592;771.9;0.2488459;False;24.05.2024 14:06:27:961;1716552387961;;
1309;204;0.5115623;0.1420689;0.4115293;0.1742498;768.5;0.2504342;False;24.05.2024 14:06:27:983;1716552387983;;
1231;205;0.4808775;0.1425428;0.3805651;0.168684;763.0;0.2500291;False;24.05.2024 14:06:28:17;1716552388017;;
1229;204;0.4801399;0.141847;0.4572197;0.1252158;759.5;0.249313;False;24.05.2024 14:06:28:42;1716552388042;;
1130;205;0.4417678;0.1423994;0.3053327;0.1731388;754.9;0.2496494;False;24.05.2024 14:06:28:61;1716552388061;;
1068;205;0.4174991;0.1428172;0.3054695;0.1730695;750.7;0.2501575;False;24.05.2024 14:06:28:77;1716552388077;;
1050;207;0.4103113;0.143995;0.3577821;0.1869018;748.9;0.2497722;False;24.05.2024 14:06:28:96;1716552388096;;
1031;206;0.4030895;0.1434216;0.3474718;0.125269;747.5;0.2523321;False;24.05.2024 14:06:28:112;1716552388112;;
1014;205;0.3964625;0.1427815;0.3379545;0.120165;746.3;0.2531541;False;24.05.2024 14:06:28:127;1716552388127;;
1012;204;0.3956601;0.1417154;0.3815694;0.1139735;746.5;0.2459942;False;24.05.2024 14:06:28:146;1716552388146;;
1017;205;0.3972951;0.1427628;0.4408794;0.1846347;746.8;0.2466853;False;24.05.2024 14:06:28:159;1716552388159;;
1010;205;0.3947341;0.1423995;0.3630162;0.1268212;746.1;0.2462711;False;24.05.2024 14:06:28:177;1716552388177;;
1002;203;0.3916545;0.1412643;0.352461;0.107447;745.6;0.2469014;False;24.05.2024 14:06:28:192;1716552388192;;
995;201;0.3890454;0.1402695;0.3523698;0.1074686;745.1;0.2465678;False;24.05.2024 14:06:28:207;1716552388207;;
992;195;0.3878427;0.1359191;0.365816;0.07011285;742.5;0.2457496;False;24.05.2024 14:06:28:224;1716552388224;;
984;182;0.3846382;0.1270077;0.3468183;0.03509526;738.8;0.2445441;False;24.05.2024 14:06:28:243;1716552388243;;
983;172;0.3842302;0.1199399;0.3698786;0.02546284;735.5;0.2454182;False;24.05.2024 14:06:28:258;1716552388258;;
980;172;0.3829933;0.1198346;0.3580964;0.1075875;731.6;0.2453666;False;24.05.2024 14:06:28:274;1716552388274;;
978;172;0.3821091;0.1197558;0.3582826;0.107587;728.1;0.2461174;False;24.05.2024 14:06:28:289;1716552388289;;
976;166;0.3813612;0.1155795;0.361626;0.04921127;725.4;0.2488961;False;24.05.2024 14:06:28:307;1716552388307;;
974;161;0.3808073;0.1124994;0.3617744;0.04920933;722.9;0.2495009;False;24.05.2024 14:06:28:323;1716552388323;;
973;158;0.3803128;0.1098033;0.3617504;0.04920969;720.6;0.2494025;False;24.05.2024 14:06:28:339;1716552388339;;
982;156;0.3838829;0.1084794;0.4264715;0.06627034;719.8;0.247528;False;24.05.2024 14:06:28:359;1716552388359;;
982;156;0.3839438;0.1085567;0.3902425;0.1136904;719.0;0.2478719;False;24.05.2024 14:06:28:374;1716552388374;;
985;158;0.3851355;0.1099796;0.4108869;0.1421146;717.9;0.249849;False;24.05.2024 14:06:28:393;1716552388393;;
994;158;0.3885513;0.1099749;0.4372882;0.1019667;717.0;0.2505132;False;24.05.2024 14:06:28:408;1716552388408;;
994;158;0.3885536;0.1100485;0.390736;0.1154403;717.7;0.2421916;False;24.05.2024 14:06:28:427;1716552388427;;
995;158;0.3889366;0.1101566;0.4065994;0.1187327;718.3;0.2426946;False;24.05.2024 14:06:28:442;1716552388442;;
998;158;0.3898565;0.1103099;0.4148306;0.1204568;718.8;0.2435149;False;24.05.2024 14:06:28:460;1716552388460;;
999;159;0.3905097;0.1104199;0.4149477;0.120483;719.3;0.2439833;False;24.05.2024 14:06:28:474;1716552388474;;
1002;159;0.391544;0.110422;0.4195859;0.1110127;720.0;0.2454605;False;24.05.2024 14:06:28:492;1716552388492;;
1003;159;0.3920216;0.1104873;0.4146988;0.1184535;720.7;0.2461124;False;24.05.2024 14:06:28:505;1716552388505;;
1007;159;0.3934095;0.110606;0.4256915;0.1207335;720.8;0.2449383;False;24.05.2024 14:06:28:525;1716552388525;;
1023;159;0.3997482;0.1106834;0.4696237;0.1202252;721.0;0.2452703;False;24.05.2024 14:06:28:539;1716552388539;;
1022;159;0.3993551;0.1107012;0.3877621;0.1149688;724.6;0.2484501;False;24.05.2024 14:06:28:558;1716552388558;;
1022;159;0.399298;0.1107241;0.3952383;0.1164904;727.8;0.2489654;False;24.05.2024 14:06:28:571;1716552388571;;
1021;159;0.3990352;0.110736;0.3892726;0.1146292;729.5;0.2495538;False;24.05.2024 14:06:28:589;1716552388589;;
